datetime,temperature_C,humidity_pct,feels_like_C,rainfall_mm,wind_speed_kmh,wind_dir_deg,pressure_hpa,cloud_cover_pct,visibility_km,dew_point_C,solar_rad_Wm2,is_daytime,year,month,day,hour,day_of_week,is_weekend,temp_diff,wind_category,feels_hotter,high_humidity,is_rain
2023-08-21 00:00:00,25.2,92.2,30.2,0.3,7.2,270.0,1006.9,50.0,,23.9,0.0,0.0,2023,8,21,0,0,0,-5.0,breeze,1,1,1
2023-08-21 01:00:00,25.3,91.7,30.3,0.1,7.2,264.3,1006.3,24.0,,23.8,0.0,0.0,2023,8,21,1,0,0,-5.0,breeze,1,1,1
2023-08-21 02:00:00,24.8,92.5,29.3,0.5,9.3,256.5,1005.9,93.0,,23.6,0.0,0.0,2023,8,21,2,0,0,-4.5,breeze,1,1,1
2023-08-21 03:00:00,24.8,93.9,29.7,0.4,7.2,275.7,1005.9,61.0,,23.8,0.0,0.0,2023,8,21,3,0,0,-4.9,breeze,1,1,1
2023-08-21 04:00:00,24.6,95.0,29.3,0.4,8.4,260.1,1006.3,91.0,,23.8,0.0,0.0,2023,8,21,4,0,0,-4.7,breeze,1,1,1
2023-08-21 05:00:00,25.5,90.9,30.2,0.2,9.3,283.5,1006.1,38.0,,23.9,0.0,0.0,2023,8,21,5,0,0,-4.7,breeze,1,1,1
2023-08-21 06:00:00,25.2,92.8,30.6,0.4,4.8,257.0,1006.9,50.0,,24.0,0.0,1.0,2023,8,21,6,0,0,-5.4,calm,1,1,1
2023-08-21 07:00:00,26.2,86.7,31.0,0.1,8.7,308.3,1007.2,78.0,,23.8,61.0,1.0,2023,8,21,7,0,0,-4.8,breeze,1,1,1
2023-08-21 08:00:00,26.0,86.4,30.5,0.3,9.9,316.5,1007.9,76.0,,23.6,185.0,1.0,2023,8,21,8,0,0,-4.5,breeze,1,1,1
2023-08-21 09:00:00,26.6,85.7,31.4,0.1,9.2,300.6,1008.3,91.0,,24.0,233.0,1.0,2023,8,21,9,0,0,-4.8,breeze,1,1,1
2023-08-21 10:00:00,27.2,82.7,31.5,0.1,13.0,276.3,1008.4,95.0,,24.0,462.0,1.0,2023,8,21,10,0,0,-4.3,breeze,1,1,1
2023-08-21 11:00:00,26.8,82.6,30.7,0.4,15.6,288.9,1008.1,86.0,,23.6,633.0,1.0,2023,8,21,11,0,0,-3.9,windy,1,1,1
2023-08-21 12:00:00,27.6,81.3,31.7,0.1,14.2,290.7,1007.5,32.0,,24.1,524.0,1.0,2023,8,21,12,0,0,-4.1,breeze,1,1,1
2023-08-21 13:00:00,28.4,79.4,33.8,0.0,14.7,291.5,1007.1,53.0,,24.4,773.0,1.0,2023,8,21,13,0,0,-5.4,breeze,1,1,0
2023-08-21 14:00:00,28.6,78.3,34.0,0.1,13.8,289.9,1006.2,38.0,,24.4,733.0,1.0,2023,8,21,14,0,0,-5.4,breeze,1,1,1
2023-08-21 15:00:00,28.7,77.1,33.2,0.0,16.2,282.8,1005.5,29.0,,24.3,662.0,1.0,2023,8,21,15,0,0,-4.5,windy,1,1,0
2023-08-21 16:00:00,28.4,77.1,32.1,0.0,16.3,284.0,1005.3,15.0,,24.0,486.0,1.0,2023,8,21,16,0,0,-3.7,windy,1,1,0
2023-08-21 17:00:00,27.5,79.6,31.2,0.0,15.1,282.4,1006.0,20.0,,23.6,334.0,1.0,2023,8,21,17,0,0,-3.7,windy,1,1,0
2023-08-21 18:00:00,27.1,81.5,31.0,0.0,13.6,282.2,1006.1,16.0,,23.6,131.0,1.0,2023,8,21,18,0,0,-3.9,breeze,1,1,0
2023-08-21 19:00:00,26.6,83.1,30.8,0.0,10.9,287.2,1006.4,19.0,,23.5,10.0,0.0,2023,8,21,19,0,0,-4.2,breeze,1,1,0
2023-08-21 20:00:00,26.4,84.9,31.1,0.0,7.4,284.0,1007.2,22.0,,23.6,0.0,0.0,2023,8,21,20,0,0,-4.7,breeze,1,1,0
2023-08-21 21:00:00,26.0,86.4,31.2,0.1,5.2,282.1,1007.7,52.0,,23.6,0.0,0.0,2023,8,21,21,0,0,-5.2,breeze,1,1,1
2023-08-21 22:00:00,25.8,87.7,30.9,0.1,5.7,288.4,1008.1,48.0,,23.6,0.0,0.0,2023,8,21,22,0,0,-5.1,breeze,1,1,1
2023-08-21 23:00:00,25.6,89.0,30.8,0.1,5.4,277.6,1007.8,29.0,,23.7,0.0,0.0,2023,8,21,23,0,0,-5.2,breeze,1,1,1
2023-08-22 00:00:00,25.6,89.5,30.7,0.1,5.4,270.0,1007.4,56.0,,23.7,0.0,0.0,2023,8,22,0,1,0,-5.1,breeze,1,1,1
2023-08-22 01:00:00,25.4,89.3,30.3,0.1,6.4,253.6,1006.8,53.0,,23.6,0.0,0.0,2023,8,22,1,1,0,-4.9,breeze,1,1,1
2023-08-22 02:00:00,25.4,89.8,30.4,0.1,5.2,245.2,1006.1,92.0,,23.6,0.0,0.0,2023,8,22,2,1,0,-5.0,breeze,1,1,1
2023-08-22 03:00:00,25.1,91.1,30.1,0.0,5.4,233.1,1005.8,99.0,,23.6,0.0,0.0,2023,8,22,3,1,0,-5.0,breeze,1,1,0
2023-08-22 04:00:00,25.0,92.0,30.0,0.1,5.6,225.0,1005.9,100.0,,23.6,0.0,0.0,2023,8,22,4,1,0,-5.0,breeze,1,1,1
2023-08-22 05:00:00,25.4,91.7,30.6,0.2,5.6,219.8,1006.2,100.0,,23.9,0.0,0.0,2023,8,22,5,1,0,-5.2,breeze,1,1,1
2023-08-22 06:00:00,25.6,90.3,30.5,0.1,7.7,228.8,1006.8,88.0,,23.9,0.0,1.0,2023,8,22,6,1,0,-4.9,breeze,1,1,1
2023-08-22 07:00:00,25.6,90.6,30.4,0.6,9.3,254.4,1007.2,88.0,,24.0,52.0,1.0,2023,8,22,7,1,0,-4.8,breeze,1,1,1
2023-08-22 08:00:00,26.6,86.2,31.5,0.2,8.0,275.2,1007.4,86.0,,24.0,162.0,1.0,2023,8,22,8,1,0,-4.9,breeze,1,1,1
2023-08-22 09:00:00,27.1,84.7,32.1,0.2,8.7,262.9,1007.9,98.0,,24.3,333.0,1.0,2023,8,22,9,1,0,-5.0,breeze,1,1,1
2023-08-22 10:00:00,26.6,87.7,31.2,0.4,12.0,276.9,1008.1,100.0,,24.4,449.0,1.0,2023,8,22,10,1,0,-4.6,breeze,1,1,1
2023-08-22 11:00:00,27.2,85.2,31.8,0.2,11.9,271.7,1007.7,96.0,,24.4,501.0,1.0,2023,8,22,11,1,0,-4.6,breeze,1,1,1
2023-08-22 12:00:00,27.9,81.3,32.8,0.1,12.6,270.0,1007.3,88.0,,24.4,618.0,1.0,2023,8,22,12,1,0,-4.9,breeze,1,1,1
2023-08-22 13:00:00,28.7,77.4,34.0,0.0,16.2,267.5,1006.6,99.0,,24.4,814.0,1.0,2023,8,22,13,1,0,-5.3,windy,1,1,0
2023-08-22 14:00:00,27.8,77.9,31.4,0.6,18.8,263.4,1005.7,96.0,,23.6,661.0,1.0,2023,8,22,14,1,0,-3.6,windy,1,1,1
2023-08-22 15:00:00,27.7,79.8,31.0,0.4,18.8,266.7,1005.2,58.0,,23.9,371.0,1.0,2023,8,22,15,1,0,-3.3,windy,1,1,1
2023-08-22 16:00:00,27.4,84.0,31.5,1.2,16.2,272.5,1005.1,70.0,,24.5,381.0,1.0,2023,8,22,16,1,0,-4.1,windy,1,1,1
2023-08-22 17:00:00,26.6,82.1,29.8,0.9,17.6,280.6,1006.1,85.0,,23.4,233.0,1.0,2023,8,22,17,1,0,-3.2,windy,1,1,1
2023-08-22 18:00:00,26.9,86.0,31.3,0.1,13.5,279.2,1006.6,81.0,,24.4,81.0,1.0,2023,8,22,18,1,0,-4.4,breeze,1,1,1
2023-08-22 19:00:00,26.5,86.7,31.0,0.1,11.6,277.1,1007.3,100.0,,24.1,7.0,0.0,2023,8,22,19,1,0,-4.5,breeze,1,1,1
2023-08-22 20:00:00,26.4,86.2,31.1,0.0,9.4,270.0,1007.7,100.0,,23.9,0.0,0.0,2023,8,22,20,1,0,-4.7,breeze,1,1,0
2023-08-22 21:00:00,26.0,87.7,31.2,0.1,5.4,270.0,1008.5,100.0,,23.8,0.0,0.0,2023,8,22,21,1,0,-5.2,breeze,1,1,1
2023-08-22 22:00:00,26.0,87.7,31.1,0.2,5.9,256.0,1008.8,100.0,,23.8,0.0,0.0,2023,8,22,22,1,0,-5.1,breeze,1,1,1
2023-08-22 23:00:00,26.0,87.4,30.9,0.1,7.4,240.9,1008.4,100.0,,23.8,0.0,0.0,2023,8,22,23,1,0,-4.9,breeze,1,1,1
2023-08-23 00:00:00,25.8,88.2,30.5,0.1,8.3,235.6,1007.9,100.0,,23.7,0.0,0.0,2023,8,23,0,2,0,-4.7,breeze,1,1,1
2023-08-23 01:00:00,25.6,89.8,30.2,0.0,8.8,235.0,1007.3,100.0,,23.8,0.0,0.0,2023,8,23,1,2,0,-4.6,breeze,1,1,0
2023-08-23 02:00:00,25.5,90.3,30.2,0.1,8.8,235.0,1006.6,100.0,,23.8,0.0,0.0,2023,8,23,2,2,0,-4.7,breeze,1,1,1
2023-08-23 03:00:00,25.4,89.5,30.2,0.1,7.5,234.8,1006.4,100.0,,23.6,0.0,0.0,2023,8,23,3,2,0,-4.8,breeze,1,1,1
2023-08-23 04:00:00,25.2,90.9,29.8,0.2,9.0,241.4,1006.2,100.0,,23.6,0.0,0.0,2023,8,23,4,2,0,-4.6,breeze,1,1,1
2023-08-23 05:00:00,25.2,93.1,30.3,0.1,6.4,253.6,1006.3,100.0,,24.0,0.0,0.0,2023,8,23,5,2,0,-5.1,breeze,1,1,1
2023-08-23 06:00:00,25.8,91.4,31.4,0.1,4.4,235.0,1006.7,100.0,,24.3,0.0,1.0,2023,8,23,6,2,0,-5.6,calm,1,1,1
2023-08-23 07:00:00,26.6,88.8,32.0,0.1,8.1,249.1,1007.0,100.0,,24.6,65.0,1.0,2023,8,23,7,2,0,-5.4,breeze,1,1,1
2023-08-23 08:00:00,27.6,81.5,32.0,0.1,12.0,254.3,1007.7,99.0,,24.2,227.0,1.0,2023,8,23,8,2,0,-4.4,breeze,1,1,1
2023-08-23 09:00:00,28.2,77.3,32.1,0.1,14.2,261.3,1007.8,90.0,,23.8,397.0,1.0,2023,8,23,9,2,0,-3.9,breeze,1,1,1
2023-08-23 10:00:00,28.7,75.8,32.7,0.1,17.2,260.3,1007.8,37.0,,24.0,627.0,1.0,2023,8,23,10,2,0,-4.0,windy,1,1,1
2023-08-23 11:00:00,28.8,77.9,33.7,0.4,17.6,254.5,1007.6,23.0,,24.5,771.0,1.0,2023,8,23,11,2,0,-4.9,windy,1,1,1
2023-08-23 12:00:00,29.2,75.9,34.8,0.1,17.5,250.8,1006.9,84.0,,24.6,876.0,1.0,2023,8,23,12,2,0,-5.6,windy,1,1,1
2023-08-23 13:00:00,29.4,74.5,34.7,0.3,19.6,249.6,1006.1,99.0,,24.4,911.0,1.0,2023,8,23,13,2,0,-5.3,windy,1,1,1
2023-08-23 14:00:00,29.2,74.5,33.5,0.2,20.5,251.6,1005.6,97.0,,24.2,791.0,1.0,2023,8,23,14,2,0,-4.3,windy,1,1,1
2023-08-23 15:00:00,28.8,75.6,32.8,0.4,21.1,253.1,1005.4,83.0,,24.1,725.0,1.0,2023,8,23,15,2,0,-4.0,windy,1,1,1
2023-08-23 16:00:00,28.4,75.7,31.4,1.0,20.7,249.7,1005.1,98.0,,23.8,530.0,1.0,2023,8,23,16,2,0,-3.0,windy,1,1,1
2023-08-23 17:00:00,27.8,76.3,31.0,0.2,17.1,247.8,1005.8,80.0,,23.3,324.0,1.0,2023,8,23,17,2,0,-3.2,windy,1,1,1
2023-08-23 18:00:00,27.2,79.3,30.9,0.0,14.2,246.0,1006.3,94.0,,23.4,128.0,1.0,2023,8,23,18,2,0,-3.7,breeze,1,1,0
2023-08-23 19:00:00,26.6,80.7,30.0,0.0,14.8,244.1,1006.7,100.0,,23.0,10.0,0.0,2023,8,23,19,2,0,-3.4,breeze,1,1,0
2023-08-23 20:00:00,26.8,80.0,30.3,0.0,13.6,232.5,1007.0,100.0,,23.0,0.0,0.0,2023,8,23,20,2,0,-3.5,breeze,1,1,0
2023-08-23 21:00:00,26.7,80.7,30.6,0.1,11.1,234.2,1007.5,100.0,,23.1,0.0,0.0,2023,8,23,21,2,0,-3.9,breeze,1,1,1
2023-08-23 22:00:00,26.6,81.9,30.2,0.0,13.8,229.2,1007.3,100.0,,23.2,0.0,0.0,2023,8,23,22,2,0,-3.6,breeze,1,1,0
2023-08-23 23:00:00,26.6,81.2,30.1,0.0,14.5,228.0,1006.7,100.0,,23.2,0.0,0.0,2023,8,23,23,2,0,-3.5,breeze,1,1,0
2023-08-24 00:00:00,26.5,82.6,30.2,0.1,13.8,229.2,1006.3,100.0,,23.3,0.0,0.0,2023,8,24,0,3,0,-3.7,breeze,1,1,1
2023-08-24 01:00:00,25.8,86.1,29.4,0.1,13.5,228.2,1005.6,100.0,,23.2,0.0,0.0,2023,8,24,1,3,0,-3.6,breeze,1,1,1
2023-08-24 02:00:00,26.0,84.8,29.9,0.1,12.2,222.6,1005.3,100.0,,23.2,0.0,0.0,2023,8,24,2,3,0,-3.9,breeze,1,1,1
2023-08-24 03:00:00,26.2,86.1,30.3,0.0,11.7,213.7,1005.1,100.0,,23.6,0.0,0.0,2023,8,24,3,3,0,-4.1,breeze,1,1,0
2023-08-24 04:00:00,25.6,87.9,29.6,0.8,12.0,223.8,1005.4,98.0,,23.4,0.0,0.0,2023,8,24,4,3,0,-4.0,breeze,1,1,1
2023-08-24 05:00:00,26.0,87.4,30.2,0.2,12.3,229.8,1005.5,100.0,,23.8,0.0,0.0,2023,8,24,5,3,0,-4.2,breeze,1,1,1
2023-08-24 06:00:00,26.2,87.7,30.6,0.2,12.1,233.5,1005.8,99.0,,24.0,0.0,1.0,2023,8,24,6,3,0,-4.4,breeze,1,1,1
2023-08-24 07:00:00,26.3,88.3,30.4,0.3,14.6,232.0,1006.3,98.0,,24.2,53.0,1.0,2023,8,24,7,3,0,-4.1,breeze,1,1,1
2023-08-24 08:00:00,26.9,85.2,31.3,0.3,12.7,222.7,1006.8,76.0,,24.2,170.0,1.0,2023,8,24,8,3,0,-4.4,breeze,1,1,1
2023-08-24 09:00:00,27.0,80.5,30.4,0.2,16.0,224.1,1007.3,91.0,,23.4,390.0,1.0,2023,8,24,9,3,0,-3.4,windy,1,1,1
2023-08-24 10:00:00,27.1,83.4,30.9,0.3,16.1,231.3,1007.4,79.0,,24.0,405.0,1.0,2023,8,24,10,3,0,-3.8,windy,1,1,1
2023-08-24 11:00:00,27.6,81.5,31.3,0.2,18.0,237.3,1007.1,97.0,,24.2,557.0,1.0,2023,8,24,11,3,0,-3.7,windy,1,1,1
2023-08-24 12:00:00,27.8,81.5,31.6,0.1,16.9,218.1,1006.6,31.0,,24.3,492.0,1.0,2023,8,24,12,3,0,-3.8,windy,1,1,1
2023-08-24 13:00:00,28.8,78.6,33.8,0.0,20.4,222.1,1005.6,55.0,,24.6,862.0,1.0,2023,8,24,13,3,0,-5.0,windy,1,1,0
2023-08-24 14:00:00,27.1,81.2,29.9,0.6,21.2,238.2,1005.2,90.0,,23.6,557.0,1.0,2023,8,24,14,3,0,-2.8,windy,1,1,1
2023-08-24 15:00:00,27.7,81.8,31.5,0.3,17.0,233.6,1004.8,68.0,,24.3,493.0,1.0,2023,8,24,15,3,0,-3.8,windy,1,1,1
2023-08-24 16:00:00,26.8,83.4,29.9,0.9,19.2,230.3,1004.6,94.0,,23.8,411.0,1.0,2023,8,24,16,3,0,-3.1,windy,1,1,1
2023-08-24 17:00:00,26.7,84.1,30.1,0.5,17.9,235.7,1004.8,98.0,,23.8,204.0,1.0,2023,8,24,17,3,0,-3.4,windy,1,1,1
2023-08-24 18:00:00,26.6,84.9,30.2,0.1,15.9,237.0,1005.1,98.0,,23.8,97.0,1.0,2023,8,24,18,3,0,-3.6,windy,1,1,1
2023-08-24 19:00:00,26.6,85.4,30.9,0.1,12.4,234.5,1005.5,92.0,,24.0,7.0,0.0,2023,8,24,19,3,0,-4.3,breeze,1,1,1
2023-08-24 20:00:00,26.0,87.7,30.3,0.2,11.6,240.3,1005.9,99.0,,23.8,0.0,0.0,2023,8,24,20,3,0,-4.3,breeze,1,1,1
2023-08-24 21:00:00,25.8,90.4,30.4,0.5,10.7,225.0,1006.6,100.0,,24.1,0.0,0.0,2023,8,24,21,3,0,-4.6,breeze,1,1,1
2023-08-24 22:00:00,26.0,89.8,30.6,0.2,10.4,213.7,1006.9,97.0,,24.2,0.0,0.0,2023,8,24,22,3,0,-4.6,breeze,1,1,1
2023-08-24 23:00:00,25.6,90.3,30.0,0.2,11.5,212.2,1006.6,100.0,,24.0,0.0,0.0,2023,8,24,23,3,0,-4.4,breeze,1,1,1
2023-08-25 00:00:00,25.4,90.9,29.8,0.1,11.7,225.0,1006.0,100.0,,23.8,0.0,0.0,2023,8,25,0,4,0,-4.4,breeze,1,1,1
2023-08-25 01:00:00,25.2,90.9,29.1,0.7,13.4,216.3,1005.3,100.0,,23.6,0.0,0.0,2023,8,25,1,4,0,-3.9,breeze,1,1,1
2023-08-25 02:00:00,25.6,89.5,29.7,0.2,12.4,205.8,1004.5,100.0,,23.7,0.0,0.0,2023,8,25,2,4,0,-4.1,breeze,1,1,1
2023-08-25 03:00:00,25.2,92.5,29.1,0.3,14.5,214.9,1004.4,98.0,,23.9,0.0,0.0,2023,8,25,3,4,0,-3.9,breeze,1,1,1
2023-08-25 04:00:00,24.9,92.2,28.8,0.6,13.2,222.8,1004.6,100.0,,23.6,0.0,0.0,2023,8,25,4,4,0,-3.9,breeze,1,1,1
2023-08-25 05:00:00,25.6,92.0,30.0,0.1,12.5,213.2,1004.6,100.0,,24.2,0.0,0.0,2023,8,25,5,4,0,-4.4,breeze,1,1,1
2023-08-25 06:00:00,25.6,90.9,29.3,0.2,15.6,220.3,1005.3,90.0,,24.0,0.0,1.0,2023,8,25,6,4,0,-3.7,windy,1,1,1
2023-08-25 07:00:00,26.3,89.9,30.9,0.1,12.4,209.5,1005.6,37.0,,24.5,45.0,1.0,2023,8,25,7,4,0,-4.6,breeze,1,1,1
2023-08-25 08:00:00,26.8,86.2,30.9,0.6,14.7,216.0,1006.4,45.0,,24.2,209.0,1.0,2023,8,25,8,4,0,-4.1,breeze,1,1,1
2023-08-25 09:00:00,27.5,81.7,31.0,0.2,18.2,213.7,1006.7,92.0,,24.1,401.0,1.0,2023,8,25,9,4,0,-3.5,windy,1,1,1
2023-08-25 10:00:00,27.3,85.5,31.4,0.6,16.6,218.9,1007.0,91.0,,24.6,388.0,1.0,2023,8,25,10,4,0,-4.1,windy,1,1,1
2023-08-25 11:00:00,28.1,81.3,32.1,0.2,18.5,217.1,1006.6,100.0,,24.6,599.0,1.0,2023,8,25,11,4,0,-4.0,windy,1,1,1
2023-08-25 12:00:00,28.5,79.7,32.5,0.1,19.1,222.7,1005.9,81.0,,24.6,606.0,1.0,2023,8,25,12,4,0,-4.0,windy,1,1,1
2023-08-25 13:00:00,28.0,82.0,31.9,0.4,19.5,231.0,1005.7,89.0,,24.6,618.0,1.0,2023,8,25,13,4,0,-3.9,windy,1,1,1
2023-08-25 14:00:00,27.9,81.8,31.7,0.2,17.8,226.6,1005.2,48.0,,24.5,547.0,1.0,2023,8,25,14,4,0,-3.8,windy,1,1,1
2023-08-25 15:00:00,28.3,79.4,32.1,0.0,18.9,229.6,1005.0,81.0,,24.4,588.0,1.0,2023,8,25,15,4,0,-3.8,windy,1,1,0
2023-08-25 16:00:00,27.8,81.1,31.3,0.2,18.7,230.5,1004.7,35.0,,24.2,436.0,1.0,2023,8,25,16,4,0,-3.5,windy,1,1,1
2023-08-25 17:00:00,28.0,81.3,32.0,0.2,15.9,251.6,1005.3,76.0,,24.4,291.0,1.0,2023,8,25,17,4,0,-4.0,windy,1,1,1
2023-08-25 18:00:00,26.6,83.6,29.9,0.1,18.1,249.0,1005.7,98.0,,23.6,115.0,1.0,2023,8,25,18,4,0,-3.3,windy,1,1,1
2023-08-25 19:00:00,26.6,86.2,31.4,0.3,9.4,237.5,1006.1,99.0,,24.1,7.0,0.0,2023,8,25,19,4,0,-4.8,breeze,1,1,1
2023-08-25 20:00:00,26.6,88.5,31.8,0.0,8.9,226.6,1006.7,100.0,,24.6,0.0,0.0,2023,8,25,20,4,0,-5.2,breeze,1,1,0
2023-08-25 21:00:00,26.2,89.6,31.1,0.1,10.2,222.1,1007.6,99.0,,24.4,0.0,0.0,2023,8,25,21,4,0,-4.9,breeze,1,1,1
2023-08-25 22:00:00,26.1,88.2,30.7,0.4,10.6,215.3,1007.9,99.0,,24.0,0.0,0.0,2023,8,25,22,4,0,-4.6,breeze,1,1,1
2023-08-25 23:00:00,25.8,89.3,30.2,0.3,11.8,211.3,1007.7,99.0,,24.0,0.0,0.0,2023,8,25,23,4,0,-4.4,breeze,1,1,1
2023-08-26 00:00:00,25.2,92.2,29.5,0.3,12.1,197.4,1007.1,93.0,,23.9,0.0,0.0,2023,8,26,0,5,1,-4.3,breeze,1,1,1
2023-08-26 01:00:00,25.4,92.0,29.9,0.4,10.2,212.0,1006.6,99.0,,24.0,0.0,0.0,2023,8,26,1,5,1,-4.5,breeze,1,1,1
2023-08-26 02:00:00,25.4,92.0,29.7,0.7,12.8,218.2,1005.8,99.0,,24.0,0.0,0.0,2023,8,26,2,5,1,-4.3,breeze,1,1,1
2023-08-26 03:00:00,25.2,92.2,29.5,0.6,12.5,221.5,1005.7,97.0,,23.9,0.0,0.0,2023,8,26,3,5,1,-4.3,breeze,1,1,1
2023-08-26 04:00:00,24.3,95.0,27.8,1.1,15.9,230.5,1006.3,98.0,,23.4,0.0,0.0,2023,8,26,4,5,1,-3.5,windy,1,1,1
2023-08-26 05:00:00,25.1,92.0,29.0,0.9,13.5,228.2,1006.1,85.0,,23.7,0.0,0.0,2023,8,26,5,5,1,-3.9,breeze,1,1,1
2023-08-26 06:00:00,25.1,92.5,29.1,0.8,13.2,222.8,1006.7,91.0,,23.8,0.0,1.0,2023,8,26,6,5,1,-4.0,breeze,1,1,1
2023-08-26 07:00:00,26.0,92.3,30.5,0.0,13.8,227.1,1007.4,87.0,,24.6,51.0,1.0,2023,8,26,7,5,1,-4.5,breeze,1,1,0
2023-08-26 08:00:00,26.6,87.2,31.0,0.6,12.9,215.9,1007.7,73.0,,24.3,154.0,1.0,2023,8,26,8,5,1,-4.4,breeze,1,1,1
2023-08-26 09:00:00,26.8,85.7,30.8,0.8,14.5,226.0,1008.4,94.0,,24.2,374.0,1.0,2023,8,26,9,5,1,-4.0,breeze,1,1,1
2023-08-26 10:00:00,27.4,81.3,30.8,0.5,18.3,223.4,1008.3,97.0,,24.0,496.0,1.0,2023,8,26,10,5,1,-3.4,windy,1,1,1
2023-08-26 11:00:00,27.6,83.0,31.7,0.3,15.9,208.3,1008.2,71.0,,24.4,552.0,1.0,2023,8,26,11,5,1,-4.1,windy,1,1,1
2023-08-26 12:00:00,27.8,82.3,32.6,0.2,18.4,221.8,1007.7,49.0,,24.6,746.0,1.0,2023,8,26,12,5,1,-4.8,windy,1,1,1
2023-08-26 13:00:00,27.4,80.8,31.3,0.9,20.2,238.9,1007.2,86.0,,23.8,722.0,1.0,2023,8,26,13,5,1,-3.9,windy,1,1,1
2023-08-26 14:00:00,27.1,82.9,30.2,0.5,20.2,228.6,1006.8,56.0,,24.0,544.0,1.0,2023,8,26,14,5,1,-3.1,windy,1,1,1
2023-08-26 15:00:00,27.8,79.6,31.1,0.2,18.9,239.0,1006.3,80.0,,24.0,539.0,1.0,2023,8,26,15,5,1,-3.3,windy,1,1,1
2023-08-26 16:00:00,27.3,83.2,30.8,0.7,18.6,227.4,1006.2,40.0,,24.2,357.0,1.0,2023,8,26,16,5,1,-3.5,windy,1,1,1
2023-08-26 17:00:00,26.4,83.9,29.3,0.4,19.3,245.8,1006.9,71.0,,23.4,296.0,1.0,2023,8,26,17,5,1,-2.9,windy,1,1,1
2023-08-26 18:00:00,26.2,87.7,30.4,0.9,12.9,243.4,1007.1,35.0,,24.0,68.0,1.0,2023,8,26,18,5,1,-4.2,breeze,1,1,1
2023-08-26 19:00:00,25.1,92.8,28.8,1.7,15.8,245.8,1007.8,65.0,,23.8,7.0,0.0,2023,8,26,19,5,1,-3.7,windy,1,1,1
2023-08-26 20:00:00,25.6,89.8,29.2,0.1,15.8,245.8,1008.5,56.0,,23.8,0.0,0.0,2023,8,26,20,5,1,-3.6,windy,1,1,1
2023-08-26 21:00:00,25.6,90.1,30.0,0.1,11.8,250.5,1009.0,81.0,,23.9,0.0,0.0,2023,8,26,21,5,1,-4.4,breeze,1,1,1
2023-08-26 22:00:00,25.0,92.8,29.8,1.6,8.7,225.0,1009.8,71.0,,23.8,0.0,0.0,2023,8,26,22,5,1,-4.8,breeze,1,1,1
2023-08-26 23:00:00,25.3,92.2,29.8,0.0,10.5,211.0,1009.4,77.0,,24.0,0.0,0.0,2023,8,26,23,5,1,-4.5,breeze,1,1,0
2023-08-27 00:00:00,25.2,93.1,29.7,0.0,10.8,181.9,1009.1,94.0,,24.0,0.0,0.0,2023,8,27,0,6,1,-4.5,breeze,1,1,0
2023-08-27 01:00:00,24.6,94.7,29.1,1.1,9.3,195.6,1008.5,100.0,,23.6,0.0,0.0,2023,8,27,1,6,1,-4.5,breeze,1,1,1
2023-08-27 02:00:00,24.2,95.9,28.3,0.9,10.9,214.2,1008.0,100.0,,23.4,0.0,0.0,2023,8,27,2,6,1,-4.1,breeze,1,1,1
2023-08-27 03:00:00,24.1,95.0,29.0,1.6,5.1,230.7,1007.8,100.0,,23.2,0.0,0.0,2023,8,27,3,6,1,-4.9,breeze,1,1,1
2023-08-27 04:00:00,24.6,93.0,29.0,0.8,9.4,226.5,1007.6,99.0,,23.4,0.0,0.0,2023,8,27,4,6,1,-4.4,breeze,1,1,1
2023-08-27 05:00:00,24.6,91.4,29.1,0.6,6.9,218.7,1007.9,100.0,,23.1,0.0,0.0,2023,8,27,5,6,1,-4.5,breeze,1,1,1
2023-08-27 06:00:00,24.8,93.9,29.2,1.3,9.9,236.9,1008.8,100.0,,23.7,0.0,1.0,2023,8,27,6,6,1,-4.4,breeze,1,1,1
2023-08-27 07:00:00,24.8,93.1,29.7,0.7,7.1,204.0,1008.9,100.0,,23.6,22.0,1.0,2023,8,27,7,6,1,-4.9,breeze,1,1,1
2023-08-27 08:00:00,25.5,91.2,30.0,0.7,11.0,211.6,1009.4,100.0,,24.0,148.0,1.0,2023,8,27,8,6,1,-4.5,breeze,1,1,1
2023-08-27 09:00:00,25.3,90.3,29.3,2.9,12.5,221.5,1010.0,99.0,,23.6,175.0,1.0,2023,8,27,9,6,1,-4.0,breeze,1,1,1
2023-08-27 10:00:00,26.2,88.5,30.7,0.8,11.3,217.2,1010.0,89.0,,24.2,376.0,1.0,2023,8,27,10,6,1,-4.5,breeze,1,1,1
2023-08-27 11:00:00,27.2,84.2,31.6,0.5,16.0,225.9,1009.6,93.0,,24.2,650.0,1.0,2023,8,27,11,6,1,-4.4,windy,1,1,1
2023-08-27 12:00:00,26.4,82.4,30.2,1.0,14.1,237.5,1009.3,98.0,,23.2,594.0,1.0,2023,8,27,12,6,1,-3.8,breeze,1,1,1
2023-08-27 13:00:00,27.8,81.8,33.1,0.1,13.7,240.1,1008.5,97.0,,24.4,747.0,1.0,2023,8,27,13,6,1,-5.3,breeze,1,1,1
2023-08-27 14:00:00,27.2,83.2,31.1,0.3,15.8,258.2,1007.7,75.0,,24.1,556.0,1.0,2023,8,27,14,6,1,-3.9,windy,1,1,1
